"scientific_name","timePeriod","n_grids"
"Carpodacus vinaceus","2000-2006",1
"Carpodacus vinaceus","2021",3
"Carpodacus vinaceus","2022",2
"Carpospiza brachydactyla","2011-2012",1
"Carpospiza brachydactyla","2015",1
"Carpospiza brachydactyla","2019",1
"Carpospiza brachydactyla","2020",1
"Carpospiza brachydactyla","2021",1
"Carpospiza brachydactyla","2022",2
"Catreus wallichii","2000-2006",1
"Catreus wallichii","2007-2010",1
"Catreus wallichii","2011-2012",4
"Catreus wallichii","2013",4
"Catreus wallichii","2014",3
"Catreus wallichii","2015",2
"Catreus wallichii","2016",5
"Catreus wallichii","2017",12
"Catreus wallichii","2018",9
"Catreus wallichii","2019",14
"Catreus wallichii","2020",11
"Catreus wallichii","2021",18
"Catreus wallichii","2022",15
"Catreus wallichii","pre2000",2
"Cecropis daurica","2000-2006",93
"Cecropis daurica","2007-2010",146
"Cecropis daurica","2011-2012",158
"Cecropis daurica","2013",162
"Cecropis daurica","2014",337
"Cecropis daurica","2015",490
"Cecropis daurica","2016",646
"Cecropis daurica","2017",803
"Cecropis daurica","2018",922
"Cecropis daurica","2019",1053
"Cecropis daurica","2020",973
"Cecropis daurica","2021",1175
"Cecropis daurica","2022",1062
"Cecropis daurica","pre2000",134
"Cecropis striolata","2000-2006",2
"Cecropis striolata","2007-2010",2
"Cecropis striolata","2011-2012",1
"Cecropis striolata","2013",8
"Cecropis striolata","2014",17
"Cecropis striolata","2015",11
"Cecropis striolata","2016",17
"Cecropis striolata","2017",12
"Cecropis striolata","2018",20
"Cecropis striolata","2019",26
"Cecropis striolata","2020",15
"Cecropis striolata","2021",24
"Cecropis striolata","2022",39
"Cecropis striolata","pre2000",4
"Centropus andamanensis","2000-2006",1
"Centropus andamanensis","2007-2010",5
"Centropus andamanensis","2011-2012",5
"Centropus andamanensis","2013",8
"Centropus andamanensis","2014",10
"Centropus andamanensis","2015",8
"Centropus andamanensis","2016",11
"Centropus andamanensis","2017",15
"Centropus andamanensis","2018",13
"Centropus andamanensis","2019",14
"Centropus andamanensis","2020",15
"Centropus andamanensis","2021",22
"Centropus andamanensis","2022",18
"Centropus andamanensis","pre2000",3
"Centropus bengalensis","2000-2006",11
"Centropus bengalensis","2007-2010",14
"Centropus bengalensis","2011-2012",14
"Centropus bengalensis","2013",12
"Centropus bengalensis","2014",24
"Centropus bengalensis","2015",29
"Centropus bengalensis","2016",47
"Centropus bengalensis","2017",57
"Centropus bengalensis","2018",74
"Centropus bengalensis","2019",70
"Centropus bengalensis","2020",76
"Centropus bengalensis","2021",94
"Centropus bengalensis","2022",95
"Centropus bengalensis","pre2000",7
"Centropus sinensis","2000-2006",157
"Centropus sinensis","2007-2010",240
"Centropus sinensis","2011-2012",295
"Centropus sinensis","2013",261
"Centropus sinensis","2014",568
"Centropus sinensis","2015",783
"Centropus sinensis","2016",952
"Centropus sinensis","2017",1196
"Centropus sinensis","2018",1381
"Centropus sinensis","2019",1542
"Centropus sinensis","2020",1607
"Centropus sinensis","2021",1847
"Centropus sinensis","2022",1750
"Centropus sinensis","pre2000",154
"Cephalopyrus flammiceps","2000-2006",4
"Cephalopyrus flammiceps","2007-2010",2
"Cephalopyrus flammiceps","2011-2012",6
"Cephalopyrus flammiceps","2013",2
"Cephalopyrus flammiceps","2014",5
"Cephalopyrus flammiceps","2015",6
"Cephalopyrus flammiceps","2016",13
"Cephalopyrus flammiceps","2017",25
"Cephalopyrus flammiceps","2018",22
"Cephalopyrus flammiceps","2019",26
"Cephalopyrus flammiceps","2020",18
"Cephalopyrus flammiceps","2021",25
"Cephalopyrus flammiceps","2022",13
"Cephalopyrus flammiceps","pre2000",7
"Cercotrichas galactotes","2007-2010",1
"Cercotrichas galactotes","2011-2012",1
"Cercotrichas galactotes","2013",1
"Cercotrichas galactotes","2014",2
"Cercotrichas galactotes","2015",6
"Cercotrichas galactotes","2016",5
"Cercotrichas galactotes","2017",7
"Cercotrichas galactotes","2018",17
"Cercotrichas galactotes","2019",11
"Cercotrichas galactotes","2020",5
"Cercotrichas galactotes","2021",25
"Certhia discolor","2000-2006",3
"Certhia discolor","2007-2010",4
"Certhia discolor","2011-2012",5
"Certhia discolor","2013",4
"Certhia discolor","2014",9
"Certhia discolor","2015",8
"Certhia discolor","2016",11
"Certhia discolor","2017",13
"Certhia discolor","2018",15
"Certhia discolor","2019",17
"Certhia discolor","2020",9
"Certhia discolor","2021",18
"Certhia discolor","2022",20
"Certhia discolor","pre2000",4
"Certhia himalayana","2000-2006",13
"Certhia himalayana","2007-2010",23
"Certhia himalayana","2011-2012",26
"Certhia himalayana","2013",27
"Certhia himalayana","2014",41
"Certhia himalayana","2015",64
"Certhia himalayana","2016",70
"Certhia himalayana","2017",81
"Certhia himalayana","2018",89
"Certhia himalayana","2019",98
"Certhia himalayana","2020",84
"Certhia himalayana","2021",114
"Certhia himalayana","2022",109
"Certhia himalayana","pre2000",20
"Certhia hodgsoni","2000-2006",1
"Certhia hodgsoni","2007-2010",5
"Certhia hodgsoni","2011-2012",7
"Certhia hodgsoni","2013",3
"Certhia hodgsoni","2014",5
"Certhia hodgsoni","2015",12
"Certhia hodgsoni","2016",19
"Certhia hodgsoni","2017",22
"Certhia hodgsoni","2018",29
"Certhia hodgsoni","2019",32
"Certhia hodgsoni","2020",16
"Certhia hodgsoni","2021",32
"Certhia hodgsoni","2022",24
"Certhia hodgsoni","pre2000",6
"Certhia manipurensis","2019",1
"Certhia manipurensis","2022",2
"Certhia nipalensis","2000-2006",4
"Certhia nipalensis","2007-2010",6
"Certhia nipalensis","2011-2012",6
"Certhia nipalensis","2013",5
"Certhia nipalensis","2014",6
"Certhia nipalensis","2015",9
"Certhia nipalensis","2016",11
"Certhia nipalensis","2017",14
"Certhia nipalensis","2018",23
"Certhia nipalensis","2019",20
"Certhia nipalensis","2020",13
"Certhia nipalensis","2021",25
"Certhia nipalensis","2022",17
"Certhia nipalensis","pre2000",2
"Ceryle rudis","2000-2006",120
"Ceryle rudis","2007-2010",150
"Ceryle rudis","2011-2012",194
"Ceryle rudis","2013",186
"Ceryle rudis","2014",410
"Ceryle rudis","2015",538
"Ceryle rudis","2016",620
"Ceryle rudis","2017",716
"Ceryle rudis","2018",773
"Ceryle rudis","2019",886
"Ceryle rudis","2020",948
"Ceryle rudis","2021",1106
"Ceryle rudis","2022",980
"Ceryle rudis","pre2000",124
"Cettia brunnifrons","2000-2006",10
"Cettia brunnifrons","2007-2010",8
"Cettia brunnifrons","2011-2012",11
"Cettia brunnifrons","2013",10
"Cettia brunnifrons","2014",16
"Cettia brunnifrons","2015",30
"Cettia brunnifrons","2016",29
"Cettia brunnifrons","2017",33
"Cettia brunnifrons","2018",40
"Cettia brunnifrons","2019",38
"Cettia brunnifrons","2020",30
"Cettia brunnifrons","2021",56
"Cettia brunnifrons","2022",49
"Cettia brunnifrons","pre2000",8
"Cettia castaneocoronata","2000-2006",14
"Cettia castaneocoronata","2007-2010",10
"Cettia castaneocoronata","2011-2012",18
"Cettia castaneocoronata","2013",12
"Cettia castaneocoronata","2014",22
"Cettia castaneocoronata","2015",40
"Cettia castaneocoronata","2016",49
"Cettia castaneocoronata","2017",35
"Cettia castaneocoronata","2018",61
"Cettia castaneocoronata","2019",62
"Cettia castaneocoronata","2020",38
"Cettia castaneocoronata","2021",75
"Cettia castaneocoronata","2022",58
"Cettia castaneocoronata","pre2000",5
"Cettia cetti","2015",2
"Cettia cetti","2017",1
"Cettia cetti","2018",4
"Cettia cetti","2019",6
"Cettia cetti","2020",3
"Cettia cetti","2021",2
"Cettia major","2000-2006",3
"Cettia major","2007-2010",1
"Cettia major","2011-2012",1
"Cettia major","2014",3
"Cettia major","2015",4
"Cettia major","2016",6
"Cettia major","2017",7
"Cettia major","2018",13
"Cettia major","2019",13
"Cettia major","2020",13
"Cettia major","2021",18
"Cettia major","2022",12
"Cettia major","pre2000",2
"Ceyx erithaca","2000-2006",2
"Ceyx erithaca","2007-2010",8
"Ceyx erithaca","2011-2012",7
"Ceyx erithaca","2013",4
"Ceyx erithaca","2014",9
"Ceyx erithaca","2015",18
"Ceyx erithaca","2016",27
"Ceyx erithaca","2017",33
"Ceyx erithaca","2018",40
"Ceyx erithaca","2019",38
"Ceyx erithaca","2020",43
"Ceyx erithaca","2021",50
"Ceyx erithaca","2022",46
"Ceyx erithaca","pre2000",4
"Chalcoparia singalensis","2000-2006",5
"Chalcoparia singalensis","2007-2010",4
"Chalcoparia singalensis","2011-2012",7
"Chalcoparia singalensis","2013",11
"Chalcoparia singalensis","2014",18
"Chalcoparia singalensis","2015",19
"Chalcoparia singalensis","2016",21
"Chalcoparia singalensis","2017",31
"Chalcoparia singalensis","2018",32
"Chalcoparia singalensis","2019",30
"Chalcoparia singalensis","2020",27
"Chalcoparia singalensis","2021",57
"Chalcoparia singalensis","2022",60
"Chalcoparia singalensis","pre2000",4
"Chalcophaps indica","2000-2006",51
"Chalcophaps indica","2007-2010",88
"Chalcophaps indica","2011-2012",95
"Chalcophaps indica","2013",73
"Chalcophaps indica","2014",131
"Chalcophaps indica","2015",179
"Chalcophaps indica","2016",222
"Chalcophaps indica","2017",254
"Chalcophaps indica","2018",253
"Chalcophaps indica","2019",280
"Chalcophaps indica","2020",279
"Chalcophaps indica","2021",348
"Chalcophaps indica","2022",348
"Chalcophaps indica","pre2000",54
"Charadrius alexandrinus","2000-2006",44
"Charadrius alexandrinus","2007-2010",48
"Charadrius alexandrinus","2011-2012",52
"Charadrius alexandrinus","2013",65
"Charadrius alexandrinus","2014",123
"Charadrius alexandrinus","2015",162
"Charadrius alexandrinus","2016",237
"Charadrius alexandrinus","2017",283
"Charadrius alexandrinus","2018",298
"Charadrius alexandrinus","2019",350
"Charadrius alexandrinus","2020",364
"Charadrius alexandrinus","2021",384
"Charadrius alexandrinus","2022",285
"Charadrius alexandrinus","pre2000",57
"Charadrius asiaticus","2007-2010",2
"Charadrius asiaticus","2013",2
"Charadrius asiaticus","2014",1
"Charadrius asiaticus","2016",3
"Charadrius asiaticus","2017",2
"Charadrius asiaticus","2018",3
"Charadrius asiaticus","2019",3
"Charadrius asiaticus","2020",3
"Charadrius asiaticus","2021",2
"Charadrius dubius","2000-2006",76
"Charadrius dubius","2007-2010",107
"Charadrius dubius","2011-2012",121
"Charadrius dubius","2013",143
"Charadrius dubius","2014",280
"Charadrius dubius","2015",382
"Charadrius dubius","2016",483
"Charadrius dubius","2017",569
"Charadrius dubius","2018",678
"Charadrius dubius","2019",779
"Charadrius dubius","2020",823
"Charadrius dubius","2021",882
"Charadrius dubius","2022",755
"Charadrius dubius","pre2000",98
"Charadrius hiaticula","2000-2006",1
"Charadrius hiaticula","2007-2010",1
"Charadrius hiaticula","2013",2
"Charadrius hiaticula","2014",5
"Charadrius hiaticula","2015",9
"Charadrius hiaticula","2016",8
"Charadrius hiaticula","2017",7
"Charadrius hiaticula","2018",6
"Charadrius hiaticula","2019",18
"Charadrius hiaticula","2020",17
"Charadrius hiaticula","2021",9
"Charadrius hiaticula","2022",13
"Charadrius hiaticula","pre2000",2
"Charadrius leschenaultii","2000-2006",9
"Charadrius leschenaultii","2007-2010",19
"Charadrius leschenaultii","2011-2012",22
"Charadrius leschenaultii","2013",20
"Charadrius leschenaultii","2014",42
"Charadrius leschenaultii","2015",46
"Charadrius leschenaultii","2016",43
"Charadrius leschenaultii","2017",64
"Charadrius leschenaultii","2018",74
"Charadrius leschenaultii","2019",86
"Charadrius leschenaultii","2020",80
"Charadrius leschenaultii","2021",107
"Charadrius leschenaultii","2022",63
"Charadrius leschenaultii","pre2000",19
"Charadrius mongolus","2000-2006",23
"Charadrius mongolus","2007-2010",35
"Charadrius mongolus","2011-2012",42
"Charadrius mongolus","2013",43
"Charadrius mongolus","2014",75
"Charadrius mongolus","2015",88
"Charadrius mongolus","2016",117
"Charadrius mongolus","2017",152
"Charadrius mongolus","2018",151
"Charadrius mongolus","2019",188
"Charadrius mongolus","2020",177
"Charadrius mongolus","2021",212
"Charadrius mongolus","2022",162
"Charadrius mongolus","pre2000",31
"Charadrius placidus","2000-2006",1
"Charadrius placidus","2007-2010",2
"Charadrius placidus","2011-2012",2
"Charadrius placidus","2013",2
"Charadrius placidus","2014",6
"Charadrius placidus","2015",8
"Charadrius placidus","2016",7
"Charadrius placidus","2017",3
"Charadrius placidus","2018",10
"Charadrius placidus","2019",10
"Charadrius placidus","2020",12
"Charadrius placidus","2021",13
"Charadrius placidus","2022",7
"Charadrius veredus","2020",1
"Chelidorhynx hypoxanthus","2000-2006",21
"Chelidorhynx hypoxanthus","2007-2010",33
"Chelidorhynx hypoxanthus","2011-2012",26
"Chelidorhynx hypoxanthus","2013",19
"Chelidorhynx hypoxanthus","2014",47
"Chelidorhynx hypoxanthus","2015",60
"Chelidorhynx hypoxanthus","2016",85
"Chelidorhynx hypoxanthus","2017",85
"Chelidorhynx hypoxanthus","2018",99
"Chelidorhynx hypoxanthus","2019",103
"Chelidorhynx hypoxanthus","2020",92
"Chelidorhynx hypoxanthus","2021",129
"Chelidorhynx hypoxanthus","2022",102
"Chelidorhynx hypoxanthus","pre2000",16
"Chlamydotis macqueenii","2000-2006",1
"Chlamydotis macqueenii","2007-2010",7
"Chlamydotis macqueenii","2011-2012",6
"Chlamydotis macqueenii","2013",6
"Chlamydotis macqueenii","2014",9
"Chlamydotis macqueenii","2015",6
"Chlamydotis macqueenii","2016",9
"Chlamydotis macqueenii","2017",12
"Chlamydotis macqueenii","2018",12
"Chlamydotis macqueenii","2019",11
"Chlamydotis macqueenii","2020",14
"Chlamydotis macqueenii","2021",12
"Chlamydotis macqueenii","2022",9
"Chlamydotis macqueenii","pre2000",3
"Chleuasicus atrosuperciliaris","2000-2006",1
"Chleuasicus atrosuperciliaris","2007-2010",1
"Chleuasicus atrosuperciliaris","2011-2012",4
"Chleuasicus atrosuperciliaris","2013",1
"Chleuasicus atrosuperciliaris","2014",4
"Chleuasicus atrosuperciliaris","2015",5
"Chleuasicus atrosuperciliaris","2016",7
"Chleuasicus atrosuperciliaris","2017",6
"Chleuasicus atrosuperciliaris","2018",7
"Chleuasicus atrosuperciliaris","2019",6
"Chleuasicus atrosuperciliaris","2020",6
"Chleuasicus atrosuperciliaris","2021",11
"Chleuasicus atrosuperciliaris","2022",8
"Chlidonias hybrida","2000-2006",56
"Chlidonias hybrida","2007-2010",85
"Chlidonias hybrida","2011-2012",84
"Chlidonias hybrida","2013",91
"Chlidonias hybrida","2014",188
"Chlidonias hybrida","2015",233
"Chlidonias hybrida","2016",308
"Chlidonias hybrida","2017",343
"Chlidonias hybrida","2018",377
"Chlidonias hybrida","2019",444
"Chlidonias hybrida","2020",419
"Chlidonias hybrida","2021",487
"Chlidonias hybrida","2022",408
"Chlidonias hybrida","pre2000",79
"Chlidonias leucopterus","2000-2006",3
"Chlidonias leucopterus","2007-2010",2
"Chlidonias leucopterus","2011-2012",1
"Chlidonias leucopterus","2013",4
"Chlidonias leucopterus","2014",3
"Chlidonias leucopterus","2015",12
"Chlidonias leucopterus","2016",8
"Chlidonias leucopterus","2017",22
"Chlidonias leucopterus","2018",19
"Chlidonias leucopterus","2019",19
"Chlidonias leucopterus","2020",9
"Chlidonias leucopterus","2021",26
"Chlidonias leucopterus","2022",16
"Chlidonias leucopterus","pre2000",5
"Chlidonias niger","2020",1
"Chloris ambigua","2015",2
"Chloris ambigua","2016",2
"Chloris ambigua","2017",1
"Chloris ambigua","2018",6
"Chloris ambigua","2019",2
"Chloris ambigua","2020",1
"Chloris ambigua","2021",3
"Chloris ambigua","2022",3
"Chloris spinoides","2000-2006",10
"Chloris spinoides","2007-2010",24
"Chloris spinoides","2011-2012",23
"Chloris spinoides","2013",20
"Chloris spinoides","2014",35
"Chloris spinoides","2015",62
"Chloris spinoides","2016",70
"Chloris spinoides","2017",87
"Chloris spinoides","2018",95
"Chloris spinoides","2019",97
"Chloris spinoides","2020",74
"Chloris spinoides","2021",114
"Chloris spinoides","2022",100
"Chloris spinoides","pre2000",19
"Chloropsis aurifrons","2000-2006",67
"Chloropsis aurifrons","2007-2010",98
"Chloropsis aurifrons","2011-2012",101
"Chloropsis aurifrons","2013",83
"Chloropsis aurifrons","2014",148
"Chloropsis aurifrons","2015",209
"Chloropsis aurifrons","2016",261
"Chloropsis aurifrons","2017",291
"Chloropsis aurifrons","2018",320
"Chloropsis aurifrons","2019",348
"Chloropsis aurifrons","2020",332
"Chloropsis aurifrons","2021",414
"Chloropsis aurifrons","2022",379
"Chloropsis aurifrons","pre2000",61
"Chloropsis cochinchinensis","2000-2006",1
"Chloropsis cochinchinensis","2007-2010",4
"Chloropsis cochinchinensis","2011-2012",6
"Chloropsis cochinchinensis","2013",5
"Chloropsis cochinchinensis","2014",9
"Chloropsis cochinchinensis","2015",12
"Chloropsis cochinchinensis","2016",12
"Chloropsis cochinchinensis","2017",17
"Chloropsis cochinchinensis","2018",18
"Chloropsis cochinchinensis","2019",19
"Chloropsis cochinchinensis","2020",17
"Chloropsis cochinchinensis","2021",25
"Chloropsis cochinchinensis","2022",25
"Chloropsis cochinchinensis","pre2000",3
"Chloropsis hardwickii","2000-2006",13
"Chloropsis hardwickii","2007-2010",16
"Chloropsis hardwickii","2011-2012",22
"Chloropsis hardwickii","2013",22
"Chloropsis hardwickii","2014",37
"Chloropsis hardwickii","2015",43
"Chloropsis hardwickii","2016",47
"Chloropsis hardwickii","2017",59
"Chloropsis hardwickii","2018",78
"Chloropsis hardwickii","2019",77
"Chloropsis hardwickii","2020",58
"Chloropsis hardwickii","2021",87
"Chloropsis hardwickii","2022",85
"Chloropsis hardwickii","pre2000",9
"Chloropsis jerdoni","2000-2006",38
"Chloropsis jerdoni","2007-2010",58
"Chloropsis jerdoni","2011-2012",50
"Chloropsis jerdoni","2013",43
"Chloropsis jerdoni","2014",124
"Chloropsis jerdoni","2015",165
"Chloropsis jerdoni","2016",217
"Chloropsis jerdoni","2017",299
"Chloropsis jerdoni","2018",295
"Chloropsis jerdoni","2019",330
"Chloropsis jerdoni","2020",328
"Chloropsis jerdoni","2021",421
"Chloropsis jerdoni","2022",371
"Chloropsis jerdoni","pre2000",47
"Cholornis unicolor","2000-2006",1
"Cholornis unicolor","2007-2010",2
"Cholornis unicolor","2011-2012",4
"Cholornis unicolor","2013",3
"Cholornis unicolor","2014",3
"Cholornis unicolor","2015",6
"Cholornis unicolor","2016",6
"Cholornis unicolor","2017",9
"Cholornis unicolor","2018",9
"Cholornis unicolor","2019",11
"Cholornis unicolor","2020",5
"Cholornis unicolor","2021",11
"Cholornis unicolor","2022",12
"Cholornis unicolor","pre2000",1
"Chroicocephalus brunnicephalus","2000-2006",32
"Chroicocephalus brunnicephalus","2007-2010",47
"Chroicocephalus brunnicephalus","2011-2012",67
"Chroicocephalus brunnicephalus","2013",73
"Chroicocephalus brunnicephalus","2014",109
"Chroicocephalus brunnicephalus","2015",146
"Chroicocephalus brunnicephalus","2016",195
"Chroicocephalus brunnicephalus","2017",209
"Chroicocephalus brunnicephalus","2018",241
"Chroicocephalus brunnicephalus","2019",242
"Chroicocephalus brunnicephalus","2020",269
"Chroicocephalus brunnicephalus","2021",321
"Chroicocephalus brunnicephalus","2022",250
"Chroicocephalus brunnicephalus","pre2000",63
"Chroicocephalus genei","2000-2006",3
"Chroicocephalus genei","2007-2010",15
"Chroicocephalus genei","2011-2012",11
"Chroicocephalus genei","2013",15
"Chroicocephalus genei","2014",17
"Chroicocephalus genei","2015",26
"Chroicocephalus genei","2016",29
"Chroicocephalus genei","2017",50
"Chroicocephalus genei","2018",58
"Chroicocephalus genei","2019",50
"Chroicocephalus genei","2020",48
"Chroicocephalus genei","2021",57
"Chroicocephalus genei","2022",45
"Chroicocephalus genei","pre2000",10
"Chroicocephalus ridibundus","2000-2006",22
"Chroicocephalus ridibundus","2007-2010",35
"Chroicocephalus ridibundus","2011-2012",48
"Chroicocephalus ridibundus","2013",43
"Chroicocephalus ridibundus","2014",82
"Chroicocephalus ridibundus","2015",110
"Chroicocephalus ridibundus","2016",154
"Chroicocephalus ridibundus","2017",166
"Chroicocephalus ridibundus","2018",196
"Chroicocephalus ridibundus","2019",206
"Chroicocephalus ridibundus","2020",201
"Chroicocephalus ridibundus","2021",232
"Chroicocephalus ridibundus","2022",203
"Chroicocephalus ridibundus","pre2000",50
"Chrysococcyx maculatus","2000-2006",1
"Chrysococcyx maculatus","2007-2010",2
"Chrysococcyx maculatus","2011-2012",3
"Chrysococcyx maculatus","2014",4
"Chrysococcyx maculatus","2015",7
"Chrysococcyx maculatus","2016",11
"Chrysococcyx maculatus","2017",12
"Chrysococcyx maculatus","2018",15
"Chrysococcyx maculatus","2019",15
"Chrysococcyx maculatus","2020",7
"Chrysococcyx maculatus","2021",19
"Chrysococcyx maculatus","2022",31
"Chrysococcyx xanthorhynchus","2007-2010",2
"Chrysococcyx xanthorhynchus","2011-2012",2
"Chrysococcyx xanthorhynchus","2013",2
"Chrysococcyx xanthorhynchus","2014",4
"Chrysococcyx xanthorhynchus","2015",6
"Chrysococcyx xanthorhynchus","2016",7
"Chrysococcyx xanthorhynchus","2017",11
"Chrysococcyx xanthorhynchus","2018",17
"Chrysococcyx xanthorhynchus","2019",11
"Chrysococcyx xanthorhynchus","2020",14
"Chrysococcyx xanthorhynchus","2021",19
"Chrysococcyx xanthorhynchus","2022",18
"Chrysococcyx xanthorhynchus","pre2000",1
"Chrysocolaptes festivus","2000-2006",21
"Chrysocolaptes festivus","2007-2010",27
"Chrysocolaptes festivus","2011-2012",21
"Chrysocolaptes festivus","2013",28
"Chrysocolaptes festivus","2014",41
"Chrysocolaptes festivus","2015",70
"Chrysocolaptes festivus","2016",91
"Chrysocolaptes festivus","2017",107
"Chrysocolaptes festivus","2018",134
"Chrysocolaptes festivus","2019",146
"Chrysocolaptes festivus","2020",168
"Chrysocolaptes festivus","2021",240
"Chrysocolaptes festivus","2022",202
"Chrysocolaptes festivus","pre2000",17
"Chrysocolaptes guttacristatus","2000-2006",47
"Chrysocolaptes guttacristatus","2007-2010",75
"Chrysocolaptes guttacristatus","2011-2012",73
"Chrysocolaptes guttacristatus","2013",57
"Chrysocolaptes guttacristatus","2014",118
"Chrysocolaptes guttacristatus","2015",166
"Chrysocolaptes guttacristatus","2016",186
"Chrysocolaptes guttacristatus","2017",217
"Chrysocolaptes guttacristatus","2018",232
"Chrysocolaptes guttacristatus","2019",249
"Chrysocolaptes guttacristatus","2020",250
"Chrysocolaptes guttacristatus","2021",306
"Chrysocolaptes guttacristatus","2022",279
"Chrysocolaptes guttacristatus","pre2000",40
"Chrysomma altirostre","2000-2006",3
"Chrysomma altirostre","2007-2010",2
"Chrysomma altirostre","2011-2012",2
"Chrysomma altirostre","2013",2
"Chrysomma altirostre","2014",2
"Chrysomma altirostre","2015",4
"Chrysomma altirostre","2016",6
"Chrysomma altirostre","2017",10
"Chrysomma altirostre","2018",9
"Chrysomma altirostre","2019",13
"Chrysomma altirostre","2020",10
"Chrysomma altirostre","2021",9
"Chrysomma altirostre","2022",7
"Chrysomma altirostre","pre2000",3
"Chrysomma sinense","2000-2006",35
"Chrysomma sinense","2007-2010",58
"Chrysomma sinense","2011-2012",71
"Chrysomma sinense","2013",82
"Chrysomma sinense","2014",187
"Chrysomma sinense","2015",228
"Chrysomma sinense","2016",297
"Chrysomma sinense","2017",409
"Chrysomma sinense","2018",479
"Chrysomma sinense","2019",547
"Chrysomma sinense","2020",601
"Chrysomma sinense","2021",699
"Chrysomma sinense","2022",560
"Chrysomma sinense","pre2000",48
"Chrysophlegma flavinucha","2000-2006",19
"Chrysophlegma flavinucha","2007-2010",26
"Chrysophlegma flavinucha","2011-2012",27
"Chrysophlegma flavinucha","2013",27
"Chrysophlegma flavinucha","2014",36
"Chrysophlegma flavinucha","2015",42
"Chrysophlegma flavinucha","2016",55
"Chrysophlegma flavinucha","2017",61
"Chrysophlegma flavinucha","2018",88
"Chrysophlegma flavinucha","2019",79
"Chrysophlegma flavinucha","2020",62
"Chrysophlegma flavinucha","2021",96
"Chrysophlegma flavinucha","2022",110
"Chrysophlegma flavinucha","pre2000",10
"Ciconia ciconia","2000-2006",5
"Ciconia ciconia","2007-2010",12
"Ciconia ciconia","2011-2012",8
"Ciconia ciconia","2013",11
"Ciconia ciconia","2014",16
"Ciconia ciconia","2015",19
"Ciconia ciconia","2016",21
"Ciconia ciconia","2017",27
"Ciconia ciconia","2018",31
"Ciconia ciconia","2019",29
"Ciconia ciconia","2020",15
"Ciconia ciconia","2021",27
"Ciconia ciconia","2022",21
"Ciconia ciconia","pre2000",17
"Ciconia episcopus","2000-2006",65
"Ciconia episcopus","2007-2010",100
"Ciconia episcopus","2011-2012",105
"Ciconia episcopus","2013",108
"Ciconia episcopus","2014",232
"Ciconia episcopus","2015",330
"Ciconia episcopus","2016",395
"Ciconia episcopus","2017",456
"Ciconia episcopus","2018",517
"Ciconia episcopus","2019",608
"Ciconia episcopus","2020",614
"Ciconia episcopus","2021",719
"Ciconia episcopus","2022",617
"Ciconia episcopus","pre2000",72
"Ciconia nigra","2000-2006",18
"Ciconia nigra","2007-2010",32
"Ciconia nigra","2011-2012",28
"Ciconia nigra","2013",33
"Ciconia nigra","2014",53
"Ciconia nigra","2015",82
"Ciconia nigra","2016",89
"Ciconia nigra","2017",113
"Ciconia nigra","2018",142
"Ciconia nigra","2019",149
"Ciconia nigra","2020",152
"Ciconia nigra","2021",171
"Ciconia nigra","2022",122
"Ciconia nigra","pre2000",15
"Cinclidium frontale","2000-2006",2
"Cinclidium frontale","2007-2010",2
"Cinclidium frontale","2011-2012",2
"Cinclidium frontale","2013",3
"Cinclidium frontale","2014",2
"Cinclidium frontale","2015",6
"Cinclidium frontale","2016",4
"Cinclidium frontale","2017",6
"Cinclidium frontale","2018",8
"Cinclidium frontale","2019",9
"Cinclidium frontale","2021",8
"Cinclidium frontale","2022",8
"Cinclus cinclus","2000-2006",5
"Cinclus cinclus","2007-2010",5
"Cinclus cinclus","2011-2012",13
"Cinclus cinclus","2013",5
"Cinclus cinclus","2014",9
"Cinclus cinclus","2015",6
"Cinclus cinclus","2016",12
"Cinclus cinclus","2017",18
"Cinclus cinclus","2018",21
"Cinclus cinclus","2019",20
"Cinclus cinclus","2020",11
"Cinclus cinclus","2021",29
"Cinclus cinclus","2022",30
"Cinclus cinclus","pre2000",6
"Cinclus pallasii","2000-2006",18
"Cinclus pallasii","2007-2010",20
"Cinclus pallasii","2011-2012",34
"Cinclus pallasii","2013",20
"Cinclus pallasii","2014",30
"Cinclus pallasii","2015",49
"Cinclus pallasii","2016",58
"Cinclus pallasii","2017",79
"Cinclus pallasii","2018",83
"Cinclus pallasii","2019",104
"Cinclus pallasii","2020",89
"Cinclus pallasii","2021",135
"Cinclus pallasii","2022",119
"Cinclus pallasii","pre2000",27
"Cinnyris asiaticus","2000-2006",137
"Cinnyris asiaticus","2007-2010",230
"Cinnyris asiaticus","2011-2012",256
"Cinnyris asiaticus","2013",276
"Cinnyris asiaticus","2014",559
"Cinnyris asiaticus","2015",750
"Cinnyris asiaticus","2016",936
"Cinnyris asiaticus","2017",1186
"Cinnyris asiaticus","2018",1331
"Cinnyris asiaticus","2019",1525
"Cinnyris asiaticus","2020",1571
"Cinnyris asiaticus","2021",1816
"Cinnyris asiaticus","2022",1775
"Cinnyris asiaticus","pre2000",133
"Cinnyris jugularis","2000-2006",1
"Cinnyris jugularis","2007-2010",5
"Cinnyris jugularis","2011-2012",6
"Cinnyris jugularis","2013",7
"Cinnyris jugularis","2014",8
"Cinnyris jugularis","2015",10
"Cinnyris jugularis","2016",11
"Cinnyris jugularis","2017",18
"Cinnyris jugularis","2018",20
"Cinnyris jugularis","2019",20
"Cinnyris jugularis","2020",20
